"producto_name","producto_url","producto_especificaciones","producto_especificaciones_url","producto_vendido_por","producto_vendido_por_url","producto_precio_descuento","producto_precio_descuento_url","producto_precio_con_oferta","producto_precio_con_oferta_url","producto_precio_sin_oferta","producto_precio_sin_oferta_url","producto_promocion_blackdays","producto_promocion_blackdays_url","producto_referencias","producto_referencias_url","producto_descuento","producto_descuento_url","producto_tiempo_llegada","producto_tiempo_llegada_url","producto_envios_gratis","producto_envios_gratis_url"
"LATTAFA","https://www.falabella.com.co/falabella-co/product/123834406/Perfume-Yara-Tous-100ml/123834407","Perfume Yara Tous 100ml","https://www.falabella.com.co/falabella-co/product/123834406/Perfume-Yara-Tous-100ml/123834407","Por Amber Oud","https://www.falabella.com.co/falabella-co/product/123834406/Perfume-Yara-Tous-100ml/123834407","$ 164.700","https://www.falabella.com.co/falabella-co/product/123834406/Perfume-Yara-Tous-100ml/123834407","$ 183.000","https://www.falabella.com.co/falabella-co/product/123834406/Perfume-Yara-Tous-100ml/123834407","$ 360.000","https://www.falabella.com.co/falabella-co/product/123834406/Perfume-Yara-Tous-100ml/123834407","Black Days","https://www.falabella.com.co/falabella-co/product/123834406/Perfume-Yara-Tous-100ml/123834407","(43)","https://www.falabella.com.co/falabella-co/product/123834406/Perfume-Yara-Tous-100ml/123834407","-54%","https://www.falabella.com.co/falabella-co/product/123834406/Perfume-Yara-Tous-100ml/123834407","Llega mañana","https://www.falabella.com.co/falabella-co/product/123834406/Perfume-Yara-Tous-100ml/123834407","Envío gratis","https://www.falabella.com.co/falabella-co/product/123834406/Perfume-Yara-Tous-100ml/123834407"
"LANCOME","https://www.falabella.com.co/falabella-co/product/72925879/Set-La-Vie-est-Belle-Incluye:-Perfume-La-Vie-Est-Belle-100-Ml,-Perfume-tamano-viajero-10-Ml,-Lotion-50-Ml,-Serum-Genifique-10-Ml/72925879","Set La Vie est Belle Incluye: Perfume La Vie Est Belle 100 Ml, Perfume tamaño viajero 10 Ml, Lotion 50 Ml, Serum Genifique 10 Ml","https://www.falabella.com.co/falabella-co/product/72925879/Set-La-Vie-est-Belle-Incluye:-Perfume-La-Vie-Est-Belle-100-Ml,-Perfume-tamano-viajero-10-Ml,-Lotion-50-Ml,-Serum-Genifique-10-Ml/72925879","Por Falabella","https://www.falabella.com.co/falabella-co/product/72925879/Set-La-Vie-est-Belle-Incluye:-Perfume-La-Vie-Est-Belle-100-Ml,-Perfume-tamano-viajero-10-Ml,-Lotion-50-Ml,-Serum-Genifique-10-Ml/72925879","","","$ 734.990","https://www.falabella.com.co/falabella-co/product/72925879/Set-La-Vie-est-Belle-Incluye:-Perfume-La-Vie-Est-Belle-100-Ml,-Perfume-tamano-viajero-10-Ml,-Lotion-50-Ml,-Serum-Genifique-10-Ml/72925879","$ 918.900","https://www.falabella.com.co/falabella-co/product/72925879/Set-La-Vie-est-Belle-Incluye:-Perfume-La-Vie-Est-Belle-100-Ml,-Perfume-tamano-viajero-10-Ml,-Lotion-50-Ml,-Serum-Genifique-10-Ml/72925879","Black Days","https://www.falabella.com.co/falabella-co/product/72925879/Set-La-Vie-est-Belle-Incluye:-Perfume-La-Vie-Est-Belle-100-Ml,-Perfume-tamano-viajero-10-Ml,-Lotion-50-Ml,-Serum-Genifique-10-Ml/72925879","(40)","https://www.falabella.com.co/falabella-co/product/72925879/Set-La-Vie-est-Belle-Incluye:-Perfume-La-Vie-Est-Belle-100-Ml,-Perfume-tamano-viajero-10-Ml,-Lotion-50-Ml,-Serum-Genifique-10-Ml/72925879","-20%","https://www.falabella.com.co/falabella-co/product/72925879/Set-La-Vie-est-Belle-Incluye:-Perfume-La-Vie-Est-Belle-100-Ml,-Perfume-tamano-viajero-10-Ml,-Lotion-50-Ml,-Serum-Genifique-10-Ml/72925879","Llega mañana","https://www.falabella.com.co/falabella-co/product/72925879/Set-La-Vie-est-Belle-Incluye:-Perfume-La-Vie-Est-Belle-100-Ml,-Perfume-tamano-viajero-10-Ml,-Lotion-50-Ml,-Serum-Genifique-10-Ml/72925879","",""
"ESTEE LAUDER","https://www.falabella.com.co/falabella-co/product/1400835/Perfume-Estee-Lauder-Pleasure-Mujer-100-ml-EDP/1400835","Perfume Pleasure Mujer 100 ml EDP","https://www.falabella.com.co/falabella-co/product/1400835/Perfume-Estee-Lauder-Pleasure-Mujer-100-ml-EDP/1400835","Por Falabella","https://www.falabella.com.co/falabella-co/product/1400835/Perfume-Estee-Lauder-Pleasure-Mujer-100-ml-EDP/1400835","","","$ 195.900","https://www.falabella.com.co/falabella-co/product/1400835/Perfume-Estee-Lauder-Pleasure-Mujer-100-ml-EDP/1400835","$ 389.990","https://www.falabella.com.co/falabella-co/product/1400835/Perfume-Estee-Lauder-Pleasure-Mujer-100-ml-EDP/1400835","Black Days","https://www.falabella.com.co/falabella-co/product/1400835/Perfume-Estee-Lauder-Pleasure-Mujer-100-ml-EDP/1400835","(208)","https://www.falabella.com.co/falabella-co/product/1400835/Perfume-Estee-Lauder-Pleasure-Mujer-100-ml-EDP/1400835","-50%","https://www.falabella.com.co/falabella-co/product/1400835/Perfume-Estee-Lauder-Pleasure-Mujer-100-ml-EDP/1400835","Llega mañana","https://www.falabella.com.co/falabella-co/product/1400835/Perfume-Estee-Lauder-Pleasure-Mujer-100-ml-EDP/1400835","",""
"VERSACE","https://www.falabella.com.co/falabella-co/product/4976206/Perfume-Versace-Blue-Jeans-EDT-Hombre-75-ml-Versace/4976206","Perfume Blue Jeans EDT Hombre 75 ml","https://www.falabella.com.co/falabella-co/product/4976206/Perfume-Versace-Blue-Jeans-EDT-Hombre-75-ml-Versace/4976206","Por Falabella","https://www.falabella.com.co/falabella-co/product/4976206/Perfume-Versace-Blue-Jeans-EDT-Hombre-75-ml-Versace/4976206","$ 124.990","https://www.falabella.com.co/falabella-co/product/4976206/Perfume-Versace-Blue-Jeans-EDT-Hombre-75-ml-Versace/4976206","$ 139.990","https://www.falabella.com.co/falabella-co/product/4976206/Perfume-Versace-Blue-Jeans-EDT-Hombre-75-ml-Versace/4976206","$ 254.990","https://www.falabella.com.co/falabella-co/product/4976206/Perfume-Versace-Blue-Jeans-EDT-Hombre-75-ml-Versace/4976206","Black Days","https://www.falabella.com.co/falabella-co/product/4976206/Perfume-Versace-Blue-Jeans-EDT-Hombre-75-ml-Versace/4976206","(454)","https://www.falabella.com.co/falabella-co/product/4976206/Perfume-Versace-Blue-Jeans-EDT-Hombre-75-ml-Versace/4976206","-51%","https://www.falabella.com.co/falabella-co/product/4976206/Perfume-Versace-Blue-Jeans-EDT-Hombre-75-ml-Versace/4976206","Llega mañana","https://www.falabella.com.co/falabella-co/product/4976206/Perfume-Versace-Blue-Jeans-EDT-Hombre-75-ml-Versace/4976206","",""
"CAROLINA HERRERA","https://www.falabella.com.co/falabella-co/product/42160440/Perfume-Hombre-Carolina-Herrera-212-Men-100-Ml-EDT/42160440","Perfume Hombre 212 Men 100 Ml EDT","https://www.falabella.com.co/falabella-co/product/42160440/Perfume-Hombre-Carolina-Herrera-212-Men-100-Ml-EDT/42160440","Por Falabella","https://www.falabella.com.co/falabella-co/product/42160440/Perfume-Hombre-Carolina-Herrera-212-Men-100-Ml-EDT/42160440","","","$ 487.000","https://www.falabella.com.co/falabella-co/product/42160440/Perfume-Hombre-Carolina-Herrera-212-Men-100-Ml-EDT/42160440","","","","","(587)","https://www.falabella.com.co/falabella-co/product/42160440/Perfume-Hombre-Carolina-Herrera-212-Men-100-Ml-EDT/42160440","","","Llega mañana","https://www.falabella.com.co/falabella-co/product/42160440/Perfume-Hombre-Carolina-Herrera-212-Men-100-Ml-EDT/42160440","",""
"JEAN PAUL GAULTIER","https://www.falabella.com.co/falabella-co/product/32229818/Perfume-de-Hombre-Jean-Paul-Gaultier-Le-Male-Intense-200-ml-EDP/32229818","Perfume de Hombre Le Male Intense 200 ml EDP","https://www.falabella.com.co/falabella-co/product/32229818/Perfume-de-Hombre-Jean-Paul-Gaultier-Le-Male-Intense-200-ml-EDP/32229818","Por Falabella","https://www.falabella.com.co/falabella-co/product/32229818/Perfume-de-Hombre-Jean-Paul-Gaultier-Le-Male-Intense-200-ml-EDP/32229818","$ 719.900","https://www.falabella.com.co/falabella-co/product/32229818/Perfume-de-Hombre-Jean-Paul-Gaultier-Le-Male-Intense-200-ml-EDP/32229818","$ 769.000","https://www.falabella.com.co/falabella-co/product/32229818/Perfume-de-Hombre-Jean-Paul-Gaultier-Le-Male-Intense-200-ml-EDP/32229818","$ 912.000","https://www.falabella.com.co/falabella-co/product/32229818/Perfume-de-Hombre-Jean-Paul-Gaultier-Le-Male-Intense-200-ml-EDP/32229818","Black Days","https://www.falabella.com.co/falabella-co/product/32229818/Perfume-de-Hombre-Jean-Paul-Gaultier-Le-Male-Intense-200-ml-EDP/32229818","(3645)","https://www.falabella.com.co/falabella-co/product/32229818/Perfume-de-Hombre-Jean-Paul-Gaultier-Le-Male-Intense-200-ml-EDP/32229818","-21%","https://www.falabella.com.co/falabella-co/product/32229818/Perfume-de-Hombre-Jean-Paul-Gaultier-Le-Male-Intense-200-ml-EDP/32229818","Llega mañana","https://www.falabella.com.co/falabella-co/product/32229818/Perfume-de-Hombre-Jean-Paul-Gaultier-Le-Male-Intense-200-ml-EDP/32229818","",""
"DIOR","https://www.falabella.com.co/falabella-co/product/prod13680029/Perfume-de-Mujer-Miss-Dior-Parfum/72953521","Perfume de Mujer - Miss Dior Parfum","https://www.falabella.com.co/falabella-co/product/prod13680029/Perfume-de-Mujer-Miss-Dior-Parfum/72953521","Por Falabella","https://www.falabella.com.co/falabella-co/product/prod13680029/Perfume-de-Mujer-Miss-Dior-Parfum/72953521","","","$ 799.000 - $ 949.000","https://www.falabella.com.co/falabella-co/product/prod13680029/Perfume-de-Mujer-Miss-Dior-Parfum/72953521","","","","","(9)","https://www.falabella.com.co/falabella-co/product/prod13680029/Perfume-de-Mujer-Miss-Dior-Parfum/72953521","","","Llega mañana","https://www.falabella.com.co/falabella-co/product/prod13680029/Perfume-de-Mujer-Miss-Dior-Parfum/72953521","",""
"GUESS","https://www.falabella.com.co/falabella-co/product/73262342/Perfume-de-Mujer-Guess-Seductive-for-Women-75-ml-EDT/73262342","Perfume de Mujer Seductive for Women 75 ml EDT","https://www.falabella.com.co/falabella-co/product/73262342/Perfume-de-Mujer-Guess-Seductive-for-Women-75-ml-EDT/73262342","Por Falabella","https://www.falabella.com.co/falabella-co/product/73262342/Perfume-de-Mujer-Guess-Seductive-for-Women-75-ml-EDT/73262342","","","$ 139.990","https://www.falabella.com.co/falabella-co/product/73262342/Perfume-de-Mujer-Guess-Seductive-for-Women-75-ml-EDT/73262342","$ 259.900","https://www.falabella.com.co/falabella-co/product/73262342/Perfume-de-Mujer-Guess-Seductive-for-Women-75-ml-EDT/73262342","","","","","-46%","https://www.falabella.com.co/falabella-co/product/73262342/Perfume-de-Mujer-Guess-Seductive-for-Women-75-ml-EDT/73262342","Llega mañana","https://www.falabella.com.co/falabella-co/product/73262342/Perfume-de-Mujer-Guess-Seductive-for-Women-75-ml-EDT/73262342","",""
"CAROLINA HERRERA","https://www.falabella.com.co/falabella-co/product/73273734/Set-de-Perfume-Mujer-Carolina-Herrera-Perfume-Good-Girl-EDP-80ml,-locion-Good-Girl-100ml,-Perfume-Good-Girl-EDP-10ml/73273734","Set de Perfume Mujer Perfume Good Girl EDP 80ml, loción Good Girl 100ml, Perfume Good Girl EDP 10ml","https://www.falabella.com.co/falabella-co/product/73273734/Set-de-Perfume-Mujer-Carolina-Herrera-Perfume-Good-Girl-EDP-80ml,-locion-Good-Girl-100ml,-Perfume-Good-Girl-EDP-10ml/73273734","Por Falabella","https://www.falabella.com.co/falabella-co/product/73273734/Set-de-Perfume-Mujer-Carolina-Herrera-Perfume-Good-Girl-EDP-80ml,-locion-Good-Girl-100ml,-Perfume-Good-Girl-EDP-10ml/73273734","","","$ 651.000","https://www.falabella.com.co/falabella-co/product/73273734/Set-de-Perfume-Mujer-Carolina-Herrera-Perfume-Good-Girl-EDP-80ml,-locion-Good-Girl-100ml,-Perfume-Good-Girl-EDP-10ml/73273734","","","","","","","","","","","",""
"LATTAFA","https://www.falabella.com.co/falabella-co/product/128018410/Perfume-Fakhar-Rose-Lattafa-100ml/128018411","Perfume Fakhar Rose 100ml","https://www.falabella.com.co/falabella-co/product/128018410/Perfume-Fakhar-Rose-Lattafa-100ml/128018411","Por Amber Oud","https://www.falabella.com.co/falabella-co/product/128018410/Perfume-Fakhar-Rose-Lattafa-100ml/128018411","$ 170.100","https://www.falabella.com.co/falabella-co/product/128018410/Perfume-Fakhar-Rose-Lattafa-100ml/128018411","$ 189.000","https://www.falabella.com.co/falabella-co/product/128018410/Perfume-Fakhar-Rose-Lattafa-100ml/128018411","$ 360.000","https://www.falabella.com.co/falabella-co/product/128018410/Perfume-Fakhar-Rose-Lattafa-100ml/128018411","Black Days","https://www.falabella.com.co/falabella-co/product/128018410/Perfume-Fakhar-Rose-Lattafa-100ml/128018411","(11)","https://www.falabella.com.co/falabella-co/product/128018410/Perfume-Fakhar-Rose-Lattafa-100ml/128018411","-53%","https://www.falabella.com.co/falabella-co/product/128018410/Perfume-Fakhar-Rose-Lattafa-100ml/128018411","Llega mañana","https://www.falabella.com.co/falabella-co/product/128018410/Perfume-Fakhar-Rose-Lattafa-100ml/128018411","Envío gratis","https://www.falabella.com.co/falabella-co/product/128018410/Perfume-Fakhar-Rose-Lattafa-100ml/128018411"
"REYANE","https://www.falabella.com.co/falabella-co/product/126863211/Perfume-Reyane-R2b2-Interstellar-100ml-spr-edp-Unisex/126863212?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_V217mpMRL2dmxwhfzlIf5Tk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZzm1B1FHBa3QNxdFuVSoY41wMF-vgpBWP29CzRRJHKOlZrf519N1JircP0k5jpuzuvGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253Anull%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","Perfume R2b2 Interstellar 100ml spr edp Unisex","https://www.falabella.com.co/falabella-co/product/126863211/Perfume-Reyane-R2b2-Interstellar-100ml-spr-edp-Unisex/126863212?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_V217mpMRL2dmxwhfzlIf5Tk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZzm1B1FHBa3QNxdFuVSoY41wMF-vgpBWP29CzRRJHKOlZrf519N1JircP0k5jpuzuvGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253Anull%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","Por Paris Success Sas","https://www.falabella.com.co/falabella-co/product/126863211/Perfume-Reyane-R2b2-Interstellar-100ml-spr-edp-Unisex/126863212?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_V217mpMRL2dmxwhfzlIf5Tk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZzm1B1FHBa3QNxdFuVSoY41wMF-vgpBWP29CzRRJHKOlZrf519N1JircP0k5jpuzuvGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253Anull%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","$ 210.200","https://www.falabella.com.co/falabella-co/product/126863211/Perfume-Reyane-R2b2-Interstellar-100ml-spr-edp-Unisex/126863212?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_V217mpMRL2dmxwhfzlIf5Tk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZzm1B1FHBa3QNxdFuVSoY41wMF-vgpBWP29CzRRJHKOlZrf519N1JircP0k5jpuzuvGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253Anull%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","$ 233.665","https://www.falabella.com.co/falabella-co/product/126863211/Perfume-Reyane-R2b2-Interstellar-100ml-spr-edp-Unisex/126863212?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_V217mpMRL2dmxwhfzlIf5Tk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZzm1B1FHBa3QNxdFuVSoY41wMF-vgpBWP29CzRRJHKOlZrf519N1JircP0k5jpuzuvGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253Anull%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","$ 274.900","https://www.falabella.com.co/falabella-co/product/126863211/Perfume-Reyane-R2b2-Interstellar-100ml-spr-edp-Unisex/126863212?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_V217mpMRL2dmxwhfzlIf5Tk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZzm1B1FHBa3QNxdFuVSoY41wMF-vgpBWP29CzRRJHKOlZrf519N1JircP0k5jpuzuvGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253Anull%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","Black Days","https://www.falabella.com.co/falabella-co/product/126863211/Perfume-Reyane-R2b2-Interstellar-100ml-spr-edp-Unisex/126863212?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_V217mpMRL2dmxwhfzlIf5Tk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZzm1B1FHBa3QNxdFuVSoY41wMF-vgpBWP29CzRRJHKOlZrf519N1JircP0k5jpuzuvGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253Anull%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","","","-24%","https://www.falabella.com.co/falabella-co/product/126863211/Perfume-Reyane-R2b2-Interstellar-100ml-spr-edp-Unisex/126863212?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_V217mpMRL2dmxwhfzlIf5Tk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZzm1B1FHBa3QNxdFuVSoY41wMF-vgpBWP29CzRRJHKOlZrf519N1JircP0k5jpuzuvGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253Anull%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","","","Envío gratis","https://www.falabella.com.co/falabella-co/product/126863211/Perfume-Reyane-R2b2-Interstellar-100ml-spr-edp-Unisex/126863212?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_V217mpMRL2dmxwhfzlIf5Tk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZzm1B1FHBa3QNxdFuVSoY41wMF-vgpBWP29CzRRJHKOlZrf519N1JircP0k5jpuzuvGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253Anull%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D"
